PassengerId,Survived,Pclass,SibSp,Parch,Fare,Survived2,Sex,Deck,Seat,MV_Deck,Embarked,Age2,Age3,MV_Age,Age_Category,Title,Age2_1digito,Family_Size,Age_Inf,Age2_Outlier_ZS,Age3_Outlier_ZS,Age_Inf_Outlier_ZS,Fare_Outlier_ZS,Age2_Outlier_IQR,Age3_Outlier_IQR,Age_Inf_Outlier_IQR,Fare_Outlier_IQR
789,1.0,3,1,2,21.0,Survived,male,M,6,1,S,1.0,1.0,0,Baby,2,0,4,1.0,1.0,1.0,1.0,21.0,3.0,3.0,1.0,21.0
790,0.0,1,0,0,79.0,Died,male,B,82,0,C,46.0,46.0,0,Middle_Aged,1,5,1,46.0,46.0,46.0,46.0,79.0,46.0,46.0,46.0,65.0
791,0.0,3,0,0,8.0,Died,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
792,0.0,2,0,0,26.0,Died,male,M,6,1,S,16.0,16.0,0,Teenager,1,2,1,16.0,16.0,16.0,16.0,26.0,16.0,16.0,16.0,26.0
793,0.0,3,8,2,70.0,Died,female,M,6,1,S,28.0,27.0,1,Adult,3,3,11,24.0,28.0,27.0,24.0,70.0,28.0,27.0,24.0,65.0
794,0.0,1,0,0,31.0,Died,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,43.0,28.0,28.0,43.0,31.0,28.0,28.0,43.0,31.0
795,0.0,3,0,0,8.0,Died,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
796,0.0,2,0,0,13.0,Died,male,M,6,1,S,39.0,39.0,0,Middle_Aged,1,4,1,39.0,39.0,39.0,39.0,13.0,39.0,39.0,39.0,13.0
797,1.0,1,0,0,26.0,Survived,female,D,17,0,S,49.0,49.0,0,Middle_Aged,6,5,1,49.0,49.0,49.0,49.0,26.0,49.0,49.0,49.0,26.0
798,1.0,3,0,0,9.0,Survived,female,M,6,1,S,31.0,31.0,0,Middle_Aged,4,3,1,31.0,31.0,31.0,31.0,9.0,31.0,31.0,31.0,9.0
799,0.0,3,0,0,7.0,Died,male,M,6,1,C,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,7.0,30.0,30.0,30.0,7.0
800,0.0,3,1,1,24.0,Died,female,M,6,1,S,30.0,30.0,0,Adult,4,3,3,30.0,30.0,30.0,30.0,24.0,30.0,30.0,30.0,24.0
801,0.0,2,0,0,13.0,Died,male,M,6,1,S,34.0,34.0,0,Middle_Aged,1,3,1,34.0,34.0,34.0,34.0,13.0,34.0,34.0,34.0,13.0
802,1.0,2,1,1,26.0,Survived,female,M,6,1,S,31.0,31.0,0,Middle_Aged,4,3,3,31.0,31.0,31.0,31.0,26.0,31.0,31.0,31.0,26.0
803,1.0,1,1,2,120.0,Survived,male,B,96,0,S,11.0,11.0,0,Child,2,1,4,11.0,11.0,11.0,11.0,120.0,11.0,11.0,11.0,65.0
804,1.0,3,0,1,9.0,Survived,male,M,6,1,C,0.0,0.0,0,Baby,2,0,2,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,9.0
805,1.0,3,0,0,7.0,Survived,male,M,6,1,S,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,7.0,27.0,27.0,27.0,7.0
806,0.0,3,0,0,8.0,Died,male,M,6,1,S,31.0,31.0,0,Middle_Aged,1,3,1,31.0,31.0,31.0,31.0,8.0,31.0,31.0,31.0,8.0
807,0.0,1,0,0,0.0,Died,male,A,36,0,S,39.0,39.0,0,Middle_Aged,1,4,1,39.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0
808,0.0,3,0,0,8.0,Died,female,M,6,1,S,18.0,18.0,0,Teenager,3,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
809,0.0,2,0,0,13.0,Died,male,M,6,1,S,39.0,39.0,0,Middle_Aged,1,4,1,39.0,39.0,39.0,39.0,13.0,39.0,39.0,39.0,13.0
810,1.0,1,1,0,53.0,Survived,female,E,8,0,S,33.0,33.0,0,Middle_Aged,4,3,2,33.0,33.0,33.0,33.0,53.0,33.0,33.0,33.0,53.0
811,0.0,3,0,0,8.0,Died,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
812,0.0,3,0,0,24.0,Died,male,M,6,1,S,39.0,39.0,0,Middle_Aged,1,4,1,39.0,39.0,39.0,39.0,24.0,39.0,39.0,39.0,24.0
813,0.0,2,0,0,10.0,Died,male,M,6,1,S,35.0,35.0,0,Middle_Aged,1,4,1,35.0,35.0,35.0,35.0,10.0,35.0,35.0,35.0,10.0
814,0.0,3,4,2,31.0,Died,female,M,6,1,S,6.0,6.0,0,Child,3,1,7,6.0,6.0,6.0,6.0,31.0,6.0,6.0,6.0,31.0
815,0.0,3,0,0,8.0,Died,male,M,6,1,S,30.0,30.0,0,Adult,1,3,1,30.0,30.0,30.0,30.0,8.0,30.0,30.0,30.0,8.0
816,0.0,1,0,0,0.0,Died,male,B,102,0,S,28.0,28.0,1,Adult,1,3,1,45.0,28.0,28.0,45.0,0.0,28.0,28.0,45.0,0.0
817,0.0,3,0,0,8.0,Died,female,M,6,1,S,23.0,23.0,0,Adult,3,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
818,0.0,2,1,1,37.0,Died,male,M,6,1,C,31.0,31.0,0,Middle_Aged,1,3,3,31.0,31.0,31.0,31.0,37.0,31.0,31.0,31.0,37.0
819,0.0,3,0,0,6.0,Died,male,M,6,1,S,43.0,43.0,0,Middle_Aged,1,4,1,43.0,43.0,43.0,43.0,6.0,43.0,43.0,43.0,6.0
820,0.0,3,3,2,28.0,Died,male,M,6,1,S,10.0,10.0,0,Child,2,1,6,10.0,10.0,10.0,10.0,28.0,10.0,10.0,10.0,28.0
821,1.0,1,1,1,94.0,Survived,female,B,69,0,S,52.0,52.0,0,Senior_Citizen,4,5,3,52.0,52.0,52.0,52.0,94.0,52.0,52.0,52.0,65.0
822,1.0,3,0,0,9.0,Survived,male,M,6,1,S,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,9.0,27.0,27.0,27.0,9.0
823,0.0,1,0,0,0.0,Died,male,M,6,1,S,38.0,38.0,0,Middle_Aged,5,4,1,38.0,38.0,38.0,38.0,0.0,38.0,38.0,38.0,0.0
824,1.0,3,0,1,12.0,Survived,female,E,121,0,S,27.0,27.0,0,Adult,4,3,2,27.0,27.0,27.0,27.0,12.0,27.0,27.0,27.0,12.0
825,0.0,3,4,1,40.0,Died,male,M,6,1,S,2.0,2.0,0,Toddler,2,0,6,2.0,2.0,2.0,2.0,40.0,3.0,3.0,2.0,40.0
826,0.0,3,0,0,7.0,Died,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,7.0,28.0,28.0,33.0,7.0
827,0.0,3,0,0,56.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,29.0,28.0,28.0,29.0,56.0,28.0,28.0,29.0,56.0
828,1.0,2,0,2,37.0,Survived,male,M,6,1,C,1.0,1.0,0,Baby,2,0,3,1.0,1.0,1.0,1.0,37.0,3.0,3.0,1.0,37.0
829,1.0,3,0,0,8.0,Survived,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
830,1.0,1,0,0,80.0,Survived,female,B,28,0,S,62.0,62.0,0,Old,4,6,1,62.0,62.0,62.0,62.0,80.0,54.0,54.0,59.0,65.0
831,1.0,3,1,0,14.0,Survived,female,M,6,1,C,15.0,15.0,0,Teenager,4,2,2,15.0,15.0,15.0,15.0,14.0,15.0,15.0,15.0,14.0
832,1.0,2,1,1,19.0,Survived,male,M,6,1,S,1.0,1.0,0,Baby,2,0,3,1.0,1.0,1.0,1.0,19.0,3.0,3.0,1.0,19.0
833,0.0,3,0,0,7.0,Died,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
834,0.0,3,0,0,8.0,Died,male,M,6,1,S,23.0,23.0,0,Adult,1,2,1,23.0,23.0,23.0,23.0,8.0,23.0,23.0,23.0,8.0
835,0.0,3,0,0,8.0,Died,male,M,6,1,S,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,8.0,18.0,18.0,18.0,8.0
836,1.0,1,1,1,83.0,Survived,female,E,49,0,C,39.0,39.0,0,Middle_Aged,3,4,3,39.0,39.0,39.0,39.0,83.0,39.0,39.0,39.0,65.0
837,0.0,3,0,0,9.0,Died,male,M,6,1,S,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,9.0,21.0,21.0,21.0,9.0
838,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
839,1.0,3,0,0,56.0,Survived,male,M,6,1,S,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,56.0,32.0,32.0,32.0,56.0
840,1.0,1,0,0,30.0,Survived,male,C,47,0,C,28.0,28.0,1,Adult,1,3,1,34.0,28.0,28.0,34.0,30.0,28.0,28.0,34.0,30.0
841,0.0,3,0,0,8.0,Died,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
842,0.0,2,0,0,10.0,Died,male,M,6,1,S,16.0,16.0,0,Teenager,1,2,1,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,10.0
843,1.0,1,0,0,31.0,Survived,female,M,6,1,C,30.0,30.0,0,Adult,3,3,1,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,31.0
844,0.0,3,0,0,6.0,Died,male,M,6,1,C,34.0,34.0,0,Middle_Aged,1,3,1,34.0,34.0,34.0,34.0,6.0,34.0,34.0,34.0,6.0
845,0.0,3,0,0,9.0,Died,male,M,6,1,S,17.0,17.0,0,Teenager,1,2,1,17.0,17.0,17.0,17.0,9.0,17.0,17.0,17.0,9.0
846,0.0,3,0,0,8.0,Died,male,M,6,1,S,42.0,42.0,0,Middle_Aged,1,4,1,42.0,42.0,42.0,42.0,8.0,42.0,42.0,42.0,8.0
847,0.0,3,8,2,70.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,11,22.0,28.0,28.0,22.0,70.0,28.0,28.0,22.0,65.0
848,0.0,3,0,0,8.0,Died,male,M,6,1,C,35.0,35.0,0,Middle_Aged,1,4,1,35.0,35.0,35.0,35.0,8.0,35.0,35.0,35.0,8.0
849,0.0,2,0,1,33.0,Died,male,M,6,1,S,28.0,28.0,0,Adult,6,3,2,28.0,28.0,28.0,28.0,33.0,28.0,28.0,28.0,33.0
850,1.0,1,1,0,89.0,Survived,female,C,92,0,C,28.0,27.0,1,Adult,4,3,2,39.0,28.0,27.0,39.0,89.0,28.0,27.0,39.0,65.0
851,0.0,3,4,2,31.0,Died,male,M,6,1,S,4.0,4.0,0,Toddler,2,0,7,4.0,4.0,4.0,4.0,31.0,4.0,4.0,4.0,31.0
852,0.0,3,0,0,8.0,Died,male,M,6,1,S,74.0,74.0,0,Old,1,7,1,74.0,67.0,67.0,70.0,8.0,54.0,54.0,59.0,8.0
853,0.0,3,1,1,15.0,Died,female,M,6,1,C,9.0,9.0,0,Child,3,1,3,9.0,9.0,9.0,9.0,15.0,9.0,9.0,9.0,15.0
854,1.0,1,0,1,39.0,Survived,female,D,28,0,S,16.0,16.0,0,Teenager,3,2,2,16.0,16.0,16.0,16.0,39.0,16.0,16.0,16.0,39.0
855,0.0,2,1,0,26.0,Died,female,M,6,1,S,44.0,44.0,0,Middle_Aged,4,4,2,44.0,44.0,44.0,44.0,26.0,44.0,44.0,44.0,26.0
856,1.0,3,0,1,9.0,Survived,female,M,6,1,S,18.0,18.0,0,Teenager,4,2,2,18.0,18.0,18.0,18.0,9.0,18.0,18.0,18.0,9.0
857,1.0,1,1,1,165.0,Survived,female,M,6,1,S,45.0,45.0,0,Middle_Aged,4,4,3,45.0,45.0,45.0,45.0,165.0,45.0,45.0,45.0,65.0
858,1.0,1,0,0,27.0,Survived,male,E,17,0,S,51.0,51.0,0,Senior_Citizen,1,5,1,51.0,51.0,51.0,51.0,27.0,51.0,51.0,51.0,27.0
859,1.0,3,0,3,19.0,Survived,female,M,6,1,C,24.0,24.0,0,Adult,4,2,4,24.0,24.0,24.0,24.0,19.0,24.0,24.0,24.0,19.0
860,0.0,3,0,0,7.0,Died,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,26.0,28.0,28.0,26.0,7.0,28.0,28.0,26.0,7.0
861,0.0,3,2,0,14.0,Died,male,M,6,1,S,41.0,41.0,0,Middle_Aged,1,4,3,41.0,41.0,41.0,41.0,14.0,41.0,41.0,41.0,14.0
862,0.0,2,1,0,12.0,Died,male,M,6,1,S,21.0,21.0,0,Adult,1,2,2,21.0,21.0,21.0,21.0,12.0,21.0,21.0,21.0,12.0
863,1.0,1,0,0,26.0,Survived,female,D,17,0,S,48.0,48.0,0,Middle_Aged,4,5,1,48.0,48.0,48.0,48.0,26.0,48.0,48.0,48.0,26.0
864,0.0,3,8,2,70.0,Died,female,M,6,1,S,28.0,27.0,1,Adult,3,3,11,24.0,28.0,27.0,24.0,70.0,28.0,27.0,24.0,65.0
865,0.0,2,0,0,13.0,Died,male,M,6,1,S,24.0,24.0,0,Adult,1,2,1,24.0,24.0,24.0,24.0,13.0,24.0,24.0,24.0,13.0
866,1.0,2,0,0,13.0,Survived,female,M,6,1,S,42.0,42.0,0,Middle_Aged,4,4,1,42.0,42.0,42.0,42.0,13.0,42.0,42.0,42.0,13.0
867,1.0,2,1,0,14.0,Survived,female,M,6,1,C,27.0,27.0,0,Adult,3,3,2,27.0,27.0,27.0,27.0,14.0,27.0,27.0,27.0,14.0
868,0.0,1,0,0,50.0,Died,male,A,24,0,S,31.0,31.0,0,Middle_Aged,1,3,1,31.0,31.0,31.0,31.0,50.0,31.0,31.0,31.0,50.0
869,0.0,3,0,0,10.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,10.0,28.0,28.0,28.0,10.0
870,1.0,3,1,1,11.0,Survived,male,M,6,1,S,4.0,4.0,0,Toddler,2,0,3,4.0,4.0,4.0,4.0,11.0,4.0,4.0,4.0,11.0
871,0.0,3,0,0,8.0,Died,male,M,6,1,S,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,8.0,26.0,26.0,26.0,8.0
872,1.0,1,1,1,53.0,Survived,female,D,35,0,S,47.0,47.0,0,Middle_Aged,4,5,3,47.0,47.0,47.0,47.0,53.0,47.0,47.0,47.0,53.0
873,0.0,1,0,0,5.0,Died,male,B,51,0,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,5.0,33.0,33.0,33.0,5.0
874,0.0,3,0,0,9.0,Died,male,M,6,1,S,47.0,47.0,0,Middle_Aged,1,5,1,47.0,47.0,47.0,47.0,9.0,47.0,47.0,47.0,9.0
875,1.0,2,1,0,24.0,Survived,female,M,6,1,C,28.0,28.0,0,Adult,4,3,2,28.0,28.0,28.0,28.0,24.0,28.0,28.0,28.0,24.0
876,1.0,3,0,0,7.0,Survived,female,M,6,1,C,15.0,15.0,0,Teenager,3,2,1,15.0,15.0,15.0,15.0,7.0,15.0,15.0,15.0,7.0
877,0.0,3,0,0,10.0,Died,male,M,6,1,S,20.0,20.0,0,Adult,1,2,1,20.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0
878,0.0,3,0,0,8.0,Died,male,M,6,1,S,19.0,19.0,0,Teenager,1,2,1,19.0,19.0,19.0,19.0,8.0,19.0,19.0,19.0,8.0
879,0.0,3,0,0,8.0,Died,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
880,1.0,1,0,1,83.0,Survived,female,C,50,0,C,56.0,56.0,0,Senior_Citizen,4,6,2,56.0,56.0,56.0,56.0,83.0,54.0,54.0,56.0,65.0
881,1.0,2,0,1,26.0,Survived,female,M,6,1,S,25.0,25.0,0,Adult,4,2,2,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0
882,0.0,3,0,0,8.0,Died,male,M,6,1,S,33.0,33.0,0,Middle_Aged,1,3,1,33.0,33.0,33.0,33.0,8.0,33.0,33.0,33.0,8.0
883,0.0,3,0,0,11.0,Died,female,M,6,1,S,22.0,22.0,0,Adult,3,2,1,22.0,22.0,22.0,22.0,11.0,22.0,22.0,22.0,11.0
884,0.0,2,0,0,10.0,Died,male,M,6,1,S,28.0,28.0,0,Adult,1,3,1,28.0,28.0,28.0,28.0,10.0,28.0,28.0,28.0,10.0
885,0.0,3,0,0,7.0,Died,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,7.0,25.0,25.0,25.0,7.0
886,0.0,3,0,5,29.0,Died,female,M,6,1,Q,39.0,39.0,0,Middle_Aged,4,4,6,39.0,39.0,39.0,39.0,29.0,39.0,39.0,39.0,29.0
887,0.0,2,0,0,13.0,Died,male,M,6,1,S,27.0,27.0,0,Adult,6,3,1,27.0,27.0,27.0,27.0,13.0,27.0,27.0,27.0,13.0
888,1.0,1,0,0,30.0,Survived,female,B,42,0,S,19.0,19.0,0,Teenager,3,2,1,19.0,19.0,19.0,19.0,30.0,19.0,19.0,19.0,30.0
889,0.0,3,1,2,23.0,Died,female,M,6,1,S,28.0,27.0,1,Adult,3,3,4,-1.0,28.0,27.0,-1.0,23.0,28.0,27.0,0.0,23.0
890,1.0,1,0,0,30.0,Survived,male,C,148,0,C,26.0,26.0,0,Adult,1,3,1,26.0,26.0,26.0,26.0,30.0,26.0,26.0,26.0,30.0
891,0.0,3,0,0,8.0,Died,male,M,6,1,Q,32.0,32.0,0,Middle_Aged,1,3,1,32.0,32.0,32.0,32.0,8.0,32.0,32.0,32.0,8.0
892,,3,0,0,8.0,,male,M,6,1,Q,34.0,34.0,0,Middle_Aged,1,3,1,34.0,34.0,34.0,34.0,8.0,34.0,34.0,34.0,8.0
893,,3,1,0,7.0,,female,M,6,1,S,47.0,47.0,0,Middle_Aged,4,5,2,47.0,47.0,47.0,47.0,7.0,47.0,47.0,47.0,7.0
894,,2,0,0,10.0,,male,M,6,1,Q,62.0,62.0,0,Old,1,6,1,62.0,62.0,62.0,62.0,10.0,54.0,54.0,59.0,10.0
895,,3,0,0,9.0,,male,M,6,1,S,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,9.0,27.0,27.0,27.0,9.0
896,,3,1,1,12.0,,female,M,6,1,S,22.0,22.0,0,Adult,4,2,3,22.0,22.0,22.0,22.0,12.0,22.0,22.0,22.0,12.0
897,,3,0,0,9.0,,male,M,6,1,S,14.0,14.0,0,Teenager,1,1,1,14.0,14.0,14.0,14.0,9.0,14.0,14.0,14.0,9.0
898,,3,0,0,8.0,,female,M,6,1,Q,30.0,30.0,0,Adult,3,3,1,30.0,30.0,30.0,30.0,8.0,30.0,30.0,30.0,8.0
899,,2,1,1,29.0,,male,M,6,1,S,26.0,26.0,0,Adult,1,3,3,26.0,26.0,26.0,26.0,29.0,26.0,26.0,26.0,29.0
900,,3,0,0,7.0,,female,M,6,1,C,18.0,18.0,0,Teenager,4,2,1,18.0,18.0,18.0,18.0,7.0,18.0,18.0,18.0,7.0
901,,3,2,0,24.0,,male,M,6,1,S,21.0,21.0,0,Adult,1,2,3,21.0,21.0,21.0,21.0,24.0,21.0,21.0,21.0,24.0
902,,3,0,0,8.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,28.0,28.0,28.0,28.0,8.0,28.0,28.0,28.0,8.0
903,,1,0,0,26.0,,male,M,6,1,S,46.0,46.0,0,Middle_Aged,1,5,1,46.0,46.0,46.0,46.0,26.0,46.0,46.0,46.0,26.0
904,,1,1,0,82.0,,female,B,45,0,S,23.0,23.0,0,Adult,4,2,2,23.0,23.0,23.0,23.0,82.0,23.0,23.0,23.0,65.0
905,,2,1,0,26.0,,male,M,6,1,S,63.0,63.0,0,Old,1,6,2,63.0,63.0,63.0,63.0,26.0,54.0,54.0,59.0,26.0
906,,1,1,0,61.0,,female,E,31,0,S,47.0,47.0,0,Middle_Aged,4,5,2,47.0,47.0,47.0,47.0,61.0,47.0,47.0,47.0,61.0
907,,2,1,0,28.0,,female,M,6,1,C,24.0,24.0,0,Adult,4,2,2,24.0,24.0,24.0,24.0,28.0,24.0,24.0,24.0,28.0
908,,2,0,0,12.0,,male,M,6,1,Q,35.0,35.0,0,Middle_Aged,1,4,1,35.0,35.0,35.0,35.0,12.0,35.0,35.0,35.0,12.0
909,,3,0,0,7.0,,male,M,6,1,C,21.0,21.0,0,Adult,1,2,1,21.0,21.0,21.0,21.0,7.0,21.0,21.0,21.0,7.0
910,,3,1,0,8.0,,female,M,6,1,S,27.0,27.0,0,Adult,3,3,2,27.0,27.0,27.0,27.0,8.0,27.0,27.0,27.0,8.0
911,,3,0,0,7.0,,female,M,6,1,C,45.0,45.0,0,Middle_Aged,4,4,1,45.0,45.0,45.0,45.0,7.0,45.0,45.0,45.0,7.0
912,,1,1,0,59.0,,male,M,6,1,C,55.0,55.0,0,Senior_Citizen,1,6,2,55.0,55.0,55.0,55.0,59.0,54.0,54.0,55.0,59.0
913,,3,0,1,3.0,,male,M,6,1,S,9.0,9.0,0,Child,2,1,2,9.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,3.0
914,,1,0,0,32.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,1,49.0,28.0,27.0,49.0,32.0,28.0,27.0,49.0,32.0
915,,1,0,1,61.0,,male,M,6,1,C,21.0,21.0,0,Adult,1,2,2,21.0,21.0,21.0,21.0,61.0,21.0,21.0,21.0,61.0
916,,1,1,3,262.0,,female,B,57,0,C,48.0,48.0,0,Middle_Aged,4,5,5,48.0,48.0,48.0,48.0,165.0,48.0,48.0,48.0,65.0
917,,3,1,0,14.0,,male,M,6,1,S,50.0,50.0,0,Middle_Aged,1,5,2,50.0,50.0,50.0,50.0,14.0,50.0,50.0,50.0,14.0
918,,1,0,1,62.0,,female,B,36,0,C,22.0,22.0,0,Adult,3,2,2,22.0,22.0,22.0,22.0,62.0,22.0,22.0,22.0,62.0
919,,3,0,0,7.0,,male,M,6,1,C,22.0,22.0,0,Adult,1,2,1,22.0,22.0,22.0,22.0,7.0,22.0,22.0,22.0,7.0
920,,1,0,0,30.0,,male,A,21,0,S,41.0,41.0,0,Middle_Aged,1,4,1,41.0,41.0,41.0,41.0,30.0,41.0,41.0,41.0,30.0
921,,3,2,0,22.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,3,15.0,28.0,28.0,15.0,22.0,28.0,28.0,15.0,22.0
922,,2,1,0,26.0,,male,M,6,1,S,50.0,50.0,0,Middle_Aged,1,5,2,50.0,50.0,50.0,50.0,26.0,50.0,50.0,50.0,26.0
923,,2,2,0,32.0,,male,M,6,1,S,24.0,24.0,0,Adult,1,2,3,24.0,24.0,24.0,24.0,32.0,24.0,24.0,24.0,32.0
924,,3,1,2,21.0,,female,M,6,1,S,33.0,33.0,0,Middle_Aged,4,3,4,33.0,33.0,33.0,33.0,21.0,33.0,33.0,33.0,21.0
925,,3,1,2,23.0,,female,M,6,1,S,28.0,27.0,1,Adult,4,3,4,32.0,28.0,27.0,32.0,23.0,28.0,27.0,32.0,23.0
926,,1,1,0,58.0,,male,C,78,0,C,30.0,30.0,0,Adult,1,3,2,30.0,30.0,30.0,30.0,58.0,30.0,30.0,30.0,58.0
927,,3,0,0,7.0,,male,M,6,1,C,18.0,18.0,0,Teenager,1,2,1,18.0,18.0,18.0,18.0,7.0,18.0,18.0,18.0,7.0
928,,3,0,0,8.0,,female,M,6,1,S,28.0,27.0,1,Adult,3,3,1,23.0,28.0,27.0,23.0,8.0,28.0,27.0,23.0,8.0
929,,3,0,0,9.0,,female,M,6,1,S,21.0,21.0,0,Adult,3,2,1,21.0,21.0,21.0,21.0,9.0,21.0,21.0,21.0,9.0
930,,3,0,0,10.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,10.0,25.0,25.0,25.0,10.0
931,,3,0,0,56.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,1,29.0,28.0,28.0,29.0,56.0,28.0,28.0,29.0,56.0
932,,3,0,1,13.0,,male,M,6,1,C,39.0,39.0,0,Middle_Aged,1,4,2,39.0,39.0,39.0,39.0,13.0,39.0,39.0,39.0,13.0
933,,1,0,0,27.0,,male,D,34,0,S,28.0,28.0,1,Adult,1,3,1,41.0,28.0,28.0,41.0,27.0,28.0,28.0,41.0,27.0
934,,3,0,0,8.0,,male,M,6,1,S,41.0,41.0,0,Middle_Aged,1,4,1,41.0,41.0,41.0,41.0,8.0,41.0,41.0,41.0,8.0
935,,2,0,0,13.0,,female,M,6,1,S,30.0,30.0,0,Adult,4,3,1,30.0,30.0,30.0,30.0,13.0,30.0,30.0,30.0,13.0
936,,1,1,0,53.0,,female,D,19,0,S,45.0,45.0,0,Middle_Aged,4,4,2,45.0,45.0,45.0,45.0,53.0,45.0,45.0,45.0,53.0
937,,3,0,0,8.0,,male,M,6,1,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
938,,1,0,0,30.0,,male,A,9,0,C,45.0,45.0,0,Middle_Aged,1,4,1,45.0,45.0,45.0,45.0,30.0,45.0,45.0,45.0,30.0
939,,3,0,0,8.0,,male,M,6,1,Q,28.0,28.0,1,Adult,1,3,1,33.0,28.0,28.0,33.0,8.0,28.0,28.0,33.0,8.0
940,,1,0,0,76.0,,female,D,15,0,C,60.0,60.0,0,Old,4,6,1,60.0,60.0,60.0,60.0,76.0,54.0,54.0,59.0,65.0
941,,3,0,2,16.0,,female,M,6,1,S,36.0,36.0,0,Middle_Aged,4,4,3,36.0,36.0,36.0,36.0,16.0,36.0,36.0,36.0,16.0
942,,1,1,0,60.0,,male,C,31,0,S,24.0,24.0,0,Adult,1,2,2,24.0,24.0,24.0,24.0,60.0,24.0,24.0,24.0,60.0
943,,2,0,0,15.0,,male,M,6,1,C,27.0,27.0,0,Adult,1,3,1,27.0,27.0,27.0,27.0,15.0,27.0,27.0,27.0,15.0
944,,2,2,1,23.0,,female,M,6,1,S,20.0,20.0,0,Adult,3,2,4,20.0,20.0,20.0,20.0,23.0,20.0,20.0,20.0,23.0
945,,1,3,2,263.0,,female,C,23,0,S,28.0,28.0,0,Adult,3,3,6,28.0,28.0,28.0,28.0,165.0,28.0,28.0,28.0,65.0
946,,2,0,0,16.0,,male,M,6,1,C,28.0,28.0,1,Adult,1,3,1,30.0,28.0,28.0,30.0,16.0,28.0,28.0,30.0,16.0
947,,3,4,1,29.0,,male,M,6,1,Q,10.0,10.0,0,Child,2,1,6,10.0,10.0,10.0,10.0,29.0,10.0,10.0,10.0,29.0
948,,3,0,0,8.0,,male,M,6,1,S,35.0,35.0,0,Middle_Aged,1,4,1,35.0,35.0,35.0,35.0,8.0,35.0,35.0,35.0,8.0
949,,3,0,0,8.0,,male,F,6,0,S,25.0,25.0,0,Adult,1,2,1,25.0,25.0,25.0,25.0,8.0,25.0,25.0,25.0,8.0
950,,3,1,0,16.0,,male,M,6,1,S,28.0,28.0,1,Adult,1,3,2,27.0,28.0,28.0,27.0,16.0,28.0,28.0,27.0,16.0
