"IDpol","ClaimAmount"
161011,1128.12
1114738,1128.12
1086924,2964.89
1087080,760.32
1086897,1128.12
1114718,1557.1
1114774,1128.12
1061889,4968
1086880,1128.12
1100408,1128.12
1062018,2925.14
1122114,80.77
1061943,1128.12
1114627,1128.12
1114749,8157.47
1087028,2013.31
1061813,89.34
1100473,181.4
1114704,25.49
1061808,82.79
1086809,34.22
1087114,5014.4
1087097,67.46
1100525,1128.12
1114589,96.8
1100273,922.94
1122148,1626.8
1087038,59.99
1114606,570.77
1100487,1128.12
1114491,286.58
1114601,82.08
1114774,1114.42
1061843,1128.12
1086856,1128.12
155907,1008.15
1086773,1128.12
1122167,1128.12
1100446,704.57
1122155,811.26
1087089,371.02
53170,546.4
1100489,152.45
1100641,450.66
1175376,86.39
1061845,1433.02
1061797,67.46
51792,1128.12
1086830,349.66
1061779,3142.82
1061912,89.44
1087061,367.64
1086834,1190.62
1122189,1447.42
1100299,1265.31
1061818,424.14
1086913,820.54
1122160,2443.36
1100527,243.08
1061750,2963.39
1122142,697.31
1175389,1128
1122201,189.08
88797,2943.93
1061839,188.56
1062010,522.6
1179405,782.85
1100282,1128.12
1114649,768.98
1100383,3109.08
1122246,1128
1100525,1128
1087133,1128
1122243,1242.02
1061779,234.99
1114501,1729.61
1062053,1184.44
1122301,1128
1122179,66423.85
1100518,1128
1122134,277.68
1100618,5437.53
1064242,472.19
1064285,1646.92
154273,1128.12
1091692,809.84
1091815,1128.12
1064363,1117.64
1064618,1113.41
1091832,1128.12
1064155,3215.47
1091783,1134.53
147062,1128.12
1064710,34062.25
1064575,3398.41
1064384,1209.44
1091751,1128
1175097,2381.05
1091815,170.39
1091824,4428.24
1064294,12128.12
1091675,3803.18
1064592,1128.12
1064491,4573.47
1176090,1455.72
24415,1128.12
1091784,8092.47
1064461,166.65
1176408,1384.92
1091825,877.99
1091771,1128.12
1064414,1128
1112559,289.35
1064400,672.81
1091781,434.86
1112505,1128.12
1179428,1128
1112516,313.22
1064621,1128
1112557,81.31
1131416,1128.12
1082705,2239.48
1021762,1721.3
1150259,1074.53
1046569,1128.12
109262,78.65
1082789,155.22
1046822,1128.12
1046681,1128.12
1167633,2082.04
1046682,89.85
141278,1128.12
1149503,562.62
1046770,1128.12
1021303,1128.12
1046881,5507.59
40571,1128.12
1046898,2466.67
1082788,452.44
1178856,440.33
1046537,1128
1046551,299.18
1046564,74.39
1131495,564.06
1179370,75.47
1046933,1128.12
1130955,1980.78
1046758,799.14
1157225,1128
1178559,1128
1022021,1128.12
1046534,1128
1046825,76.58
1128793,1128
1179077,1128
1136334,1128
1082816,269.83
1144141,1128
1178616,73.84
1165313,491.34
1082744,2979.09
1046766,1254.82
1099421,2198.77
71861,1164.85
1118500,92.49
1118576,1128.12
1099195,1128.12
1099281,2756.66
1099329,432.69
31380,1128.13
1099030,1128.12
1118607,1809.31
1118524,1128.12
1099206,367.92
1118498,3256.47
1098946,543.3
1098857,629.01
1098838,1128.12
1118529,34.91
1099272,1128.12
1177363,1128
1118631,1128.12
1099215,65.27
1099105,356.14
1118635,65.27
1098917,1128.12
1118692,1128.12
1098806,1128
79264,1128.12
80212,1128.12
1034346,88.92
1087231,5802.95
131356,58.94
1083930,4300.86
1087224,76.63
1083778,1128.12
1112382,1128.12
22652,1128.12
1083857,1128.12
1087162,1128.12
1139486,3626.83
1083758,374.5
1087158,1128.12
64892,386.74
1087327,1839.09
1087309,80.36
1083909,1128
1112400,75.47
1034221,1128
1034279,1128
102463,1128.12
1087222,1128
1083868,1128
1087176,78.16
38420,1128.12
1087328,1128
1060909,218.51
1102364,1128.12
1060846,552.81
1166070,85.59
1168793,1128.12
1166674,1128.12
1151194,1128.12
1060906,1128.12
1102353,396.37
1173047,68.44
1102351,84.24
1163426,1128
1102275,1128
1023869,32.37
1102285,665.08
1105038,71.63
1105051,625.01
1166864,1128.12
1023886,73.18
1102229,1170.44
1102342,1128
1070144,902.49
1069906,1128.12
1179070,1558.3
1069979,2806.62
1069995,1128.12
1069910,1265.27
1070144,1128
1070144,373.41
41300,564.06
1069999,1128.12
1160651,7592.43
1094556,6.79
1094460,35705.32
1094561,1128.12
1044779,1102.5
1094541,76.57
1044766,1128.12
1044786,226.38
1044926,1051.9
1044894,1128
1094503,1128.12
39793,1128.12
1094538,1363.84
1094541,5706.54
1094437,1128
1044894,365.16
1094561,1290.28
1044851,1686.68
1094561,1128
1094495,1128
1163825,368.67
77316,1076.39
1163825,1128.12
1176406,907.36
1168153,1695.82
1085941,2165.03
1097419,1128.12
1085806,3093.92
1085954,1128.12
1164710,1128.12
1085809,1128.12
1085817,2535.32
65342,1128.12
1164530,1128.12
1097423,688.03
1042406,1128.12
1162378,1783.65
1042285,1327.12
1161813,1356.79
1167250,1435.31
1042417,840.15
161334,1128.12
1042427,90.61
1166179,179.55
1097391,1128.12
1097373,925.71
1097301,1128.12
1085906,85.6
1097420,1128
1140302,1128.12
1097398,427
1042534,1128.12
1085909,311.56
1161634,1128
1097418,595.53
1138855,14.62
1097391,1128.12
1146141,1105.27
1097439,1128.12
1158397,1585.47
1169013,1075.68
1042253,10
1042500,1178.9
1097398,1128
1166389,1128
1097387,1128
1145004,1128
1097422,1128
1097286,636.89
1162685,1128
1161805,1128
69781,1128.12
1141323,1128
1145280,1128.12
1160421,1128
1085917,1128
1088259,1128.12
1143482,2502.92
1026611,1128.12
1147376,1128.12
1178335,3408.68
1147376,443.34
1156293,1128.12
1178691,430.09
96099,1128.12
1088235,130.08
1088297,2214.99
1088159,1128.12
1159764,1128
1088305,1128
60768,1128.12
1088245,989.22
1026456,73.07
1018248,269.49
1144866,12.19
1166884,1128
1082197,1128.12
1152552,634.41
71515,611.04
1082233,210.23
1157485,4241.98
1151669,328.44
1082296,1557.97
1152635,1128.12
1161839,99.55
1179149,222.88
1155728,75.94
1082287,50.51
1038161,564
1082161,883.57
1082312,1504.49
1082233,1128
1082288,1128
1023690,1128.12
1128754,1128.12
1153764,1128.12
1174299,70.67
1162669,365.76
1023736,3620.67
1023693,99.55
1023604,29.74
1160881,77.19
163701,437.44
1023593,631.7
1178895,1470.51
40049,1128.12
1149388,409.82
1019164,1128.12
1033892,1128.12
1151264,1128.12
30308,1128.12
1120423,1128.12
1176351,1456.53
1179150,107.15
1156890,969.46
1142145,4466.61
1120432,443.01
1033962,48.24
75290,1128.12
1033996,1128.12
1145521,27.64
1120414,1128
1033996,1524.49
1033965,1080.98
1142146,2558.86
1171119,1128
1034009,1128
1145110,1128
1164731,1128
1033872,1128
1144958,338.39
1134709,1128
1120428,1128
1175282,171.52
1069477,1128
1179248,1428
1132312,1314.75
98916,182.41
1130369,2929.32
1176903,72.94
96784,1128.12
1130376,5975.87
1019342,1128.12
1118047,1128.12
1175037,444.53
130180,2388.95
1127637,1128.12
1134024,72.93
1129276,210.23
1057872,63497.87
1017713,205.63
1057204,1128.12
1057387,548.82
152334,1128.12
1112983,195.46
1118013,1128.12
1020781,816.66
1057676,517.14
1129178,1128.12
1141307,1128
1057833,2478.45
1118015,72.81
1166428,76.94
1057185,1128.12
1057321,800.17
1132434,1128.12
51982,1128.12
1159900,1351.73
1020838,1128.12
1057844,1128.12
1057841,1128.12
1057684,1128
146071,651.95
1118015,1128.12
1149012,1128.12
1021475,1128.12
1128489,1128.12
1113038,5487
1118015,3314.74
1057275,338.73
1057158,555.12
1113041,289.52
1118101,1128.12
1118060,1128
1173590,1128
1150821,1128.12
1169232,63.82
1057123,1128.12
1113118,13321.68
1148299,1128
1172266,1128.12
1178977,1128.12
1141144,2713.23
1118092,2438
1176858,1478.34
1129276,1128.12
1129494,427.72
1179409,584.8
1174110,72.8
1057829,1128.12
1057540,1128
1017174,87.28
1118070,302.21
1132407,1128
1118057,95.43
1113027,1128
1057895,5474.12
1017714,1128
1057380,8138.07
1057159,1128
1057728,1128
1057560,1128
1057306,1128
1164940,72.93
1123994,1128
1057491,826.21
1113083,1128
177474,1128.12
1054253,76.57
1091916,1128.12
1117221,76.63
1117225,1128.12
1054283,1128.12
1139570,1128.12
1019230,75.88
1091891,1128.12
1143128,1128.12
1117241,1433.12
1054336,3058.71
1155691,1128.12
1117225,7591.99
1091958,1128.12
1117348,1676.94
1173517,1033.53
1092013,1128.12
1054185,1185.08
1117351,18900
1117374,432.48
1125388,739.84
1136983,1128.12
1053703,1013.66
1117365,1128.12
1054286,65.32
1147310,1128.12
1136652,1128.12
1053929,1128.12
1091975,1128.12
162563,3684.17
1117358,1128.12
1054363,48.87
1054074,3640.26
1128770,1128.12
1054122,211.5
1053837,1128.12
1054028,460.58
1152311,1128.12
1091907,1128.12
1132997,1128.12
1117305,949.08
1054176,855.65
1158171,987.58
1053566,1128
1117334,1128.12
1122927,50.07
1151578,1128.12
1054214,106.43
1136291,1128
1092023,1128.12
1054214,544.99
1054393,4384.67
1053764,3424.74
1054286,654.13
1122954,1128
1122963,77.5
1019655,214.94
1018497,1128
1122949,1320.12
44378,1128.12
1053859,1128
1019745,1128
58939,1346.18
1053581,799.49
1173968,1128
1122952,783.92
1166476,564
1160247,134.64
1088439,1128.12
1170271,411
1122759,1128.12
1031424,1128.12
1031643,1609.12
1031825,1128.12
1138472,1128.12
106523,1072.47
1167484,1128.12
1031745,3114.55
1088415,1273.86
1155051,1128.12
1129832,1128.12
1117523,319.82
1122787,1128.12
73285,1128.12
1160214,564.06
1031605,234.38
1122804,162.23
1094960,1128.12
1094886,1128
1094979,900.82
1094843,81.37
1031321,1128.12
1124286,1128.12
1135180,582.78
1109203,1128.12
1031482,1128.12
1130931,1128.12
1088494,1308.84
1122767,1128.12
1019784,1657.2
1031868,1165.38
1122798,2166.59
1032003,1128.12
1124285,449.74
1165969,1128.12
1117513,1128.12
1117571,1128.12
1088563,564.06
1167786,464.35
1031600,3271.21
1155892,1128.12
1122771,1611.08
1019646,14879.09
1125379,297.22
1094963,206.65
1094870,292.22
1032003,1128.12
1170956,1128.12
1122847,1128.12
52057,1128.12
1031716,1047.38
1031495,87.87
131537,393.88
1109268,799.39
1117533,58.85
1109277,2121.28
1031313,1128.12
1094921,175.78
21549,1128.12
1122785,81.25
1124960,3257.78
1031705,69.38
1031510,1128
1094937,1037.64
1088453,2171.46
1172098,3753.92
20946,716.23
1122762,3047.52
1166463,2666
1031713,1
1094986,2330.31
1031449,749.13
1109242,1128
1138290,1128
1122844,1128
1031754,3022.34
1094850,6356.79
1018028,1050.02
1171363,1128
1159551,1128.12
66453,4405.78
1122827,481.31
1124282,1128
1031624,1128
1117535,502.29
1124350,1128
1139887,1128
1088439,204.89
1124311,1128
1024103,4.52
1021466,1128.12
1165852,567.52
1167721,1128.12
1109989,1128.12
1141342,2256.25
1081399,166.28
1113631,1128.12
1132602,197.35
1135650,1013.79
176081,1128.12
1158106,1128.12
1132535,1365.64
1017176,1016.99
1021466,1128.12
1159973,52.52
1113651,79.16
1024145,1128.12
1081378,1128.12
1155460,90.59
1109916,564.06
163772,1889.18
1134159,1128
27660,1128.12
1113638,1327.56
175183,1128.12
1132535,76.67
1109989,1283.46
139729,1128.12
1023979,1128
1157879,1049.48
1024143,3832.41
1081393,169.84
1109772,1030.95
1145000,1128
1150880,1128.12
1150883,48.13
1135740,1128.12
1081538,432.01
1141318,1346.68
1179454,1128
1113677,864.24
1156145,1128
1151659,1128
1160176,1128
1081506,1128
1178852,3157.17
1081500,2083.2
21068,1721.48
1109806,1128
1153273,2283.48
1169876,1128
1023940,1128
59865,1339.65
1146641,1179.7
1024008,4493.3
1140127,1128
1163566,3304
1081569,62.9
1146332,432.63
1043171,1128.12
1043530,1540.88
1043179,74.56
1043414,5611.06
1043626,110.21
1165378,835.82
1043295,1566.54
1043643,5450.82
1160032,1128.12
1043504,1128.12
1043504,103.02
1043360,1128.12
1043267,900.58
1043353,1128
1043187,504.87
1043628,1128.12
1043649,564.06
1043449,1251.6
1140899,1128.12
1043547,981.28
177600,1128.12
1148883,1128.12
1043240,318.87
1043487,1128
1043313,1128
1043676,530.75
65535,1128.12
1043462,1128
1043258,132628.12
1020666,409.05
1169238,994.46
1020436,1128.12
1146481,1128.12
1152206,1657.08
140510,1128.12
1080015,161.53
1167470,1280.02
1178984,1225.95
1079649,417.24
154820,1006.89
1079683,1128.12
1140796,1128.12
1079938,1128.12
1016680,1128.12
1118785,2177.32
1079857,3671.5
1079850,1128.12
1028273,1057.34
74672,1128.12
1167475,479.76
1028275,268.03
1118830,39.3
33268,1128.12
1080009,1128.12
1079717,747
1028231,939.22
128259,1128.12
1152427,1128.12
1103941,1128.12
1079747,3307.22
1080015,1128
1103969,1128
1151020,1855.08
1079938,1128.12
1079714,1128
1028263,1128
1103941,659.03
1028242,564
1096719,1464.41
159499,165.46
1096829,1128.12
1096763,255013.03
1097008,761.12
27509,1782.95
1097055,2748.92
1096682,1128
1097245,183.24
76571,1128.12
1097205,1128.12
1097105,1128.12
1179086,1128.12
1177489,1128.12
1096651,1128.12
1097228,1128.09
1097247,1128.12
1096958,1128.12
1097272,83.51
1096628,558
1097012,1128.12
1096682,1128.12
1097264,92.29
1096898,78.58
1096958,2050.51
1045851,64.91
1074459,534.03
62586,1128.12
1177885,1128
1074888,1203.06
1061511,1128.12
1103447,1128.12
1074463,1128.12
1074663,998.87
1061262,1128.12
24144,1128.12
1080660,2533.45
1045560,1646.45
1080899,332.3
1061496,1128.12
1074554,3155.47
1037564,522.96
1080715,1128.12
1074484,1524.49
1080865,2787.39
1179086,1128.12
1061179,1128.12
1080727,2408.65
1115545,354.49
1080675,1442.65
1179022,1128
1074874,18753.6
1074450,1128.12
41630,1128.12
1037628,2207.09
1178189,2704.66
1177938,1128.12
1080781,3116.9
1080975,1128.12
1074849,349.73
1045865,1128.12
1074702,1128.12
1074818,1128.12
1061384,1128
1115752,1128.12
1045530,1128.12
1046122,2616.9
1074944,1128
167671,61.03
1093658,12228.35
1046354,1128.12
1074468,116.37
1060962,12734.5
1037557,906.24
56277,1128.12
1115793,564.06
1061257,1282.63
1061126,1128.12
1074954,725.97
1045749,688.76
1061045,1128.12
1122563,1128.12
1037475,150
43859,187.31
1115545,1128.12
1046314,3654.96
1080933,58711
1093776,1128
1074663,1128.12
78101,580.62
1122621,1128
1115597,1128.12
175384,5.08
1122543,1128
1115734,72.18
1037547,1128
1045721,1128
1122539,1128
1080905,268.56
1093726,1128
1037644,1128
1080721,1128
1045883,1128
1074923,1128
1103176,1128
1061323,7935.43
1115772,2779.85
1115569,271.63
1074521,907.79
163824,242.71
1037667,292.9
33299,92.91
1061194,70.38
1122657,1488.08
1046021,1128
1103247,206.53
1115711,6163.52
1061078,1128
1037591,1128
1080815,1172
1074757,5028.14
1046063,357.59
1179358,80.9
1115715,94.97
1080867,363.25
1067808,1128.12
1068236,81.32
1068266,269.8
1067896,1128.12
1068350,1139.81
1068046,1543.67
1068197,108.99
1068376,2525.73
1068070,1128.12
1101408,90.25
1101392,1128.12
48871,60.53
1101348,123.15
1101344,1128.12
1101437,1886.57
1101396,9692.83
1101419,1128.12
1067800,4532.02
1068062,1128
1067933,1039.6
56311,270.51
1067850,1128
1068301,1501.76
1068073,1128
1101423,3784.65
1101475,1625.32
1068360,996.6
1041706,80.77
1110489,119.1
1147642,386.76
1149720,1128.12
1022786,1128.12
1169404,1128.12
1110351,1128.12
1110406,1128.12
1110409,596.37
1110512,1026.43
1150476,80.77
1021152,114.48
1153860,367.27
1041622,1128
1017853,121959.21
1161432,1292.88
1041491,321.68
1041436,76
1021152,1128
1134130,1128
1157895,385.13
1041575,853.22
1110417,1128
1041546,1128
1169920,130.66
1093433,756.25
1172085,1128.12
1134318,1128.12
1055467,69.29
1165955,1128.12
1023222,1015.67
1055662,271.1
1128376,1128.12
1156833,1128.12
1055485,1128.12
1093450,338.14
1018058,988.8
1163066,1128.12
1144518,252.4
1142735,1128
1161931,1128.12
1055591,1128.12
1156066,79.42
1128953,1128.12
1085304,564.06
1143358,1128.12
1107604,1128.12
1142519,1516.13
1168202,2411.65
1055862,1128.12
1150026,564
1142760,1128.12
1128173,11
1085375,1128
1169006,60.09
1107630,65.52
1150031,72.93
1107601,623.84
1107582,1128.12
62880,1128.12
135378,1128.12
1152429,929.2
1128190,1128
1126715,61.99
1142520,4014.02
1055715,34463.16
1056112,1128.12
1021261,1187.23
1093388,1128
1056087,1113.65
1154847,1128.12
1173031,257.14
1134257,1128.12
1107575,284.01
1126644,1128
1144492,609.8
1093235,373.5
1055448,144.79
1085375,1128
1163066,1128
1021336,1128
1172920,1128.12
1056071,277.81
1134304,29.06
87556,1607.66
1128089,1128
1107607,1128
1056201,345.05
1019189,216.74
1162530,1128
172101,564.06
1146672,1128
1093342,1128
1142670,1634.37
139841,2264.33
1055983,71.52
1114362,80.21
1055884,261.5
1093280,1488.98
1055506,1289.61
1093232,1041.98
1055664,3320.25
1085483,5423.86
1175558,703.83
1114044,1674.7
30714,1825.08
1055680,1128.12
1114024,2247.24
1114249,2885.4
1085290,1128.12
66078,3293.23
1170531,279.75
1085519,1128.12
1114033,1561.35
1114238,267.13
1093213,667.98
1055742,272.83
1093239,1128.12
1056013,1128.12
1114268,113.77
1114197,70.2
1114327,1235.34
1114226,1669.41
1055723,1128
1055795,1128.12
18815,13.38
1055933,11698.86
1056224,1128.12
1114226,247.25
1055626,1128.12
1114460,2652.11
1085506,63.45
1164417,65.64
1114268,1128
1178546,657.18
1164836,2032.86
1114428,394.9
1085288,1675.97
1055905,479.9
1114409,1128.12
1085290,1181.42
1056052,1128
1114282,83.86
1114440,564
1093321,763.01
1055664,103.94
1093213,445.95
1104891,1128.12
1104750,1128.12
1133621,1128.12
1138401,1128.12
76267,104.58
72164,1128.12
1144371,1128.12
1104853,9976.32
1044530,2652.49
1044605,470
1136195,10298.77
1104949,1376.4
1044504,356.82
1104866,1128.12
1044695,347.2
1142754,150.41
1044522,5557.7
1044598,3451.21
1126557,1128.12
1104836,1128.12
1104850,1128.12
1134349,1128.12
1104794,1128
36959,1128.12
1044498,1128
1104903,1128
1104715,160.89
1128225,1208.34
1044701,1128
1104758,1128
1044548,1128.12
1152537,1128.12
1104971,839.44
1133586,2300.93
1044715,62.06
1044727,1128
1104971,1128
1104929,280.62
1104995,1358.22
1158433,1128
1165579,1029.51
1104911,1128
1104976,1428
1099563,13236.68
1099591,13518.75
1174742,1403.47
1071610,235.1
82478,1128.12
1071206,1128
1071355,1890.25
1071423,4625.19
1099587,2286.38
1070167,116.07
1071476,2303.65
1099570,1128
1099497,6114.5
1099587,3575.75
1099497,389.27
1179536,70.64
1095989,100.04
1071552,5259.23
1096057,423.46
1111170,4312.63
1127306,261.41
1165142,72.57
1024297,1128.12
1139366,385.57
150011,1128.12
1111158,1128.12
167881,1128.12
1020496,76.63
1152447,82.78
1157866,313.53
1177177,445.18
1165351,139.26
1135438,1128.12
1111075,76.63
86868,641.46
1021627,2650.94
1017569,1128.12
1024570,1128.12
1131558,350.71
37879,263.92
1143033,1128
1162295,430.02
1152447,1128.12
1157866,1128.12
1175031,1171.81
1024506,44927.41
147546,3834.82
1018010,1128
1022500,1248
39739,1681.34
1179205,1128.12
1024331,1128
1111120,1128
1111093,1128
1111184,1128
171784,1128.12
1178110,1128
1147357,1128
1111109,1128
1111173,1864.76
1060042,1128.12
1060185,8985.65
1086497,2137.72
1086497,1097.92
57645,1128.12
1060101,294.44
1060013,848.73
1086550,1128.12
1060151,1128.12
1060049,2402.48
62193,370.82
1060196,1128.12
1059857,1128
1086552,1128
1086560,49.2
1060247,2850.76
1086515,259.47
1086561,1128
1086583,1128
1086538,1128
1060002,7735.12
1111474,607.31
1040954,304.9
1040807,318.56
1111449,189.65
1041159,2083.12
39879,1128.12
1160542,1128.12
1041113,570.69
1041028,1128.12
1041146,1128.12
1111449,1128.12
1111210,777.48
1111465,1128.12
1040757,7448.51
1111488,6004.49
64066,2129.35
1111383,564.06
1111450,114.51
1160542,1128.12
1111510,63.27
1040811,1128.12
1111256,3427.12
1041007,3653.65
1170203,1204.58
1040780,7469.94
1145859,1412.02
1040774,89.21
1111413,4361.97
1140023,126.4
1111508,1128
1041004,1128
1111527,137.07
1040816,2022.02
1040944,162.17
1111540,1899.28
1111535,1128
1040752,1128
1082549,1128
1082643,103.68
1106028,1128.12
1106263,1128.12
74683,2256.25
1106093,16373.02
1106258,1128.12
1106198,1128.12
1106105,1327.96
125687,1605.86
1106044,10902.21
1029561,123.99
1089907,307.14
1029413,412.36
1089776,1128.12
1149972,132.94
72898,1128.12
1143438,1128.12
1164856,1128.12
1089700,1128.12
1089943,36337.24
93277,175.73
1149213,564.06
1029508,1128.12
1146539,1484.07
1029534,1128.12
1170248,1128.12
41122,1128.12
1141907,959.71
1172893,20034.96
1118703,564.06
1089687,276.2
1029568,1582.61
1029555,3294.4
1029350,1128.12
1082958,224.78
1140308,725
1082985,730.54
1029299,1128.12
1150280,527.72
1156426,1128.12
87039,780.28
1118709,1128
1171679,1128.12
1082857,1522.79
1089867,1128.12
1089905,1128.12
1130212,765.65
1118729,11544.09
133159,1128.12
1029279,1128.12
1089823,1128
72862,6662.02
1170950,558.34
1118709,1128
159787,7509.92
1118743,1128
1089919,1128
1082892,1128
1126302,1128.12
1102437,1128.12
76292,6834.99
1038554,1128.12
26815,1128.12
1128495,1128.12
1102590,1128.12
1108413,1128.12
1149148,1128.12
1018095,784.73
1108413,672.91
1022933,1128.12
1169847,47.2
1129184,1128.12
1108394,1128.12
1146220,948.43
1126399,71.65
1038518,868.99
54575,1732.92
1152969,1128.12
1146198,1128.12
1161533,1128
1108383,377.38
1038463,1667.36
1102585,976.25
1108424,950.96
1102374,278.48
1020741,1128.12
