ID,overall,potential,value,wage,nationality,position,age,preferred_foot
185109,69,69,825000,4000,Poland,LCB,29,Left
190485,69,69,825000,10000,Mexico,LB,28,Left
214038,69,77,1300000,2000,Colombia,CB,24,Right
227862,69,72,1300000,1000,Ukraine,RM,25,Left
226583,69,70,1000000,9000,Sweden,CB,27,Right
236823,69,80,1400000,2000,Sweden,GK,21,Left
186135,69,69,875000,18000,Northern Ireland,CDM,27,Right
193303,69,69,875000,19000,Wales,RB,27,Right
206104,69,70,1300000,11000,Germany,ST,26,Right
211736,69,72,1300000,12000,Germany,RM,25,Left
162328,69,69,425000,5000,Netherlands,GK,34,Right
189464,69,69,1000000,5000,Germany,CM,28,Right
146969,69,69,325000,5000,Spain,CB,34,Right
189209,69,69,1100000,4000,Germany,LM,28,Right
190745,69,69,700000,2000,Italy,GK,27,Right
210202,69,69,1000000,18000,Saudi Arabia,LM,29,Right
216346,69,74,1200000,3000,Jamaica,RB,23,Right
227866,69,69,1100000,6000,Norway,LS,27,Left
116762,69,69,350000,3000,France,CAM,37,Left
183578,69,69,700000,9000,Germany,CB,31,Right
208923,69,69,875000,15000,Saudi Arabia,RDM,27,Right
218651,69,73,1400000,10000,Cyprus,LS,25,Right
235036,69,79,1500000,5000,Belgium,CB,20,Right
198429,69,69,1100000,1000,Czech Republic,ST,27,Right
228893,69,77,1300000,6000,Argentina,CB,22,Right
164637,69,69,600000,5000,Denmark,RCM,32,Right
239645,69,72,1100000,2000,Uruguay,CB,25,Right
208158,69,75,1500000,7000,Argentina,ST,24,Right
236830,69,81,1700000,8000,France,CM,18,Left
198687,69,69,800000,10000,Senegal,LB,29,Left
218656,69,71,1100000,4000,Germany,RCB,26,Right
239136,69,85,2000000,5000,France,CB,19,Left
205089,69,73,1300000,2000,Italy,CM,24,Right
235553,69,72,1100000,8000,France,LCB,25,Right
193057,69,69,1100000,14000,Curacao,ST,28,Right
210466,69,69,775000,9000,Cape Verde,LCB,30,Right
223010,69,75,1400000,2000,Italy,CAM,22,Right
234018,69,69,1000000,10000,Brazil,CAM,30,Right
238370,69,82,1800000,10000,Croatia,CB,20,Right
188194,69,69,800000,13000,Argentina,LB,29,Left
203043,69,69,1100000,7000,Scotland,RW,27,Right
205603,69,70,1300000,6000,Netherlands,ST,26,Right
178211,69,69,250000,2000,Netherlands,GK,35,Right
194851,69,69,550000,2000,Italy,LS,34,Left
215332,69,69,1100000,11000,Argentina,RM,27,Right
221220,69,78,1400000,1000,Colombia,CB,23,Right
160292,69,69,600000,20000,England,CDM,32,Right
244516,69,76,1300000,2000,Brazil,RB,21,Right
198437,69,71,1300000,7000,Wales,ST,25,Right
209701,69,73,1100000,12000,Netherlands,RDM,25,Right
169509,69,69,775000,3000,Poland,CB,30,Right
45605,69,69,325000,5000,Italy,CM,37,Right
194085,69,69,1000000,4000,France,ST,30,Right
209958,69,70,1000000,4000,Germany,RCB,27,Right
212518,69,69,0,0,Ivory Coast,GK,32,Right
221990,69,74,1200000,9000,Argentina,LCB,26,Right
234278,69,72,1100000,4000,Germany,CB,26,Right
206631,69,70,1200000,4000,United States,RM,26,Right
230439,69,69,925000,12000,Brazil,CDM,26,Right
234279,69,71,1000000,4000,Germany,RWB,26,Right
204840,69,69,1100000,5000,Netherlands,RS,28,Left
220968,69,74,1200000,4000,Morocco,LCM,22,Right
221480,69,69,1100000,1000,Colombia,RAM,27,Left
223016,69,72,1100000,8000,Turkey,CB,26,Right
244264,69,78,1600000,1000,Bosnia Herzegovina,LDM,21,Right
208169,69,73,1200000,6000,Switzerland,CB,24,Right
220969,69,78,1600000,17000,Sweden,RM,22,Left
232489,69,70,1200000,3000,Japan,RM,26,Right
173097,69,69,750000,7000,Greece,RB,30,Right
138026,69,69,675000,5000,Belgium,GK,30,Right
221994,69,75,1200000,6000,Angola,LB,23,Left
224810,69,75,1200000,4000,France,CB,23,Right
206379,69,69,0,0,Iceland,GK,34,Right
210475,69,71,1100000,7000,Austria,RDM,26,Right
211243,69,69,1100000,5000,Spain,LM,27,Right
183339,69,69,1100000,5000,Norway,ST,27,Right
194091,69,69,1100000,24000,England,LM,26,Right
203308,69,74,1200000,4000,Australia,RCM,25,Right
204332,69,69,875000,5000,Netherlands,RB,27,Right
209196,69,73,1100000,8000,Germany,RCB,25,Right
220204,69,69,1100000,6000,Slovenia,ST,29,Right
233260,69,83,2300000,9000,Mexico,RS,20,Right
157741,69,69,625000,3000,Italy,CDM,33,Right
224045,69,74,1400000,5000,Spain,ST,22,Right
171565,69,69,475000,4000,Spain,ST,35,Right
155694,69,69,600000,6000,Belgium,CB,32,Left
230190,69,69,300000,6000,Brazil,LB,34,Left
231726,69,76,1500000,7000,Romania,LM,21,Right
244271,69,76,1300000,1000,Croatia,CDM,21,Right
186415,69,69,1000000,5000,Switzerland,RM,30,Right
225584,69,72,1300000,8000,France,RM,24,Right
230193,69,69,300000,12000,Brazil,RB,34,Right
233265,69,76,1500000,7000,France,RM,21,Left
236593,69,84,2300000,4000,Netherlands,RW,19,Left
177969,69,69,425000,12000,Mexico,CB,33,Left
203570,69,69,1100000,19000,Northern Ireland,LM,27,Right
205618,69,74,1200000,6000,Netherlands,RDM,23,Right
211250,69,75,1200000,1000,Serbia,LCB,24,Right
223794,69,71,1300000,9000,Austria,LM,24,Right
230194,69,69,750000,6000,Brazil,RB,30,Right
233267,69,77,1200000,3000,United States,GK,24,Right
171315,69,69,925000,5000,Spain,RM,31,Right
244787,69,76,1200000,1000,Czech Republic,LB,23,Right
189235,69,69,775000,18000,Germany,CB,30,Right
226356,69,77,1500000,2000,Algeria,LM,22,Left
228404,69,70,1200000,4000,Uruguay,RM,26,Left
232756,69,80,1600000,13000,England,LCB,20,Right
217653,69,69,775000,3000,Japan,RDM,30,Right
160309,69,69,425000,1000,Colombia,CDM,33,Right
235317,69,69,1100000,2000,Colombia,LM,28,Left
207926,69,74,1000000,3000,Sweden,GK,24,Right
214582,69,72,925000,7000,Colombia,GK,25,Right
171318,69,69,1000000,4000,Spain,LM,30,Left
210743,69,74,1400000,4000,Brazil,CAM,24,Right
146487,69,69,625000,5000,Spain,RM,33,Right
192567,69,72,1100000,12000,Germany,RB,26,Right
202040,69,69,825000,7000,Sweden,LB,28,Left
216376,69,70,1200000,5000,Spain,RM,26,Right
232505,69,69,250000,3000,Japan,GK,35,Right
233785,69,77,1300000,11000,Germany,RCB,22,Right
187705,69,69,700000,15000,Mexico,LB,31,Left
201530,69,71,1100000,2000,Italy,LM,25,Left
212795,69,69,775000,1000,Greece,CB,30,Left
222779,69,75,1100000,1000,Greece,GK,23,Right
204092,69,73,925000,3000,Germany,GK,27,Right
229692,69,77,1200000,8000,Germany,GK,24,Right
235580,69,76,1300000,6000,Ghana,RDM,24,Right
211005,69,70,1000000,5000,Korea Republic,RCB,26,Right
149309,69,69,250000,9000,Italy,GK,35,Right
224317,69,70,1200000,7000,Uruguay,RW,26,Right
229949,69,74,1400000,4000,Brazil,ST,24,Left
202814,69,72,1100000,22000,England,RM,26,Right
204350,69,72,1300000,3000,FYR Macedonia,LF,25,Right
135743,69,69,375000,2000,Spain,ST,36,Right
204863,69,70,1200000,4000,Spain,RM,25,Left
158784,69,69,70000,3000,Argentina,GK,37,Right
234048,69,78,1600000,5000,Ghana,RM,20,Left
206145,69,74,1000000,3000,Germany,GK,24,Right
217153,69,69,1000000,10000,China PR,LCM,29,Right
170305,69,69,600000,5000,England,RDM,32,Right
240193,69,80,1800000,14000,Kosovo,CM,20,Left
197954,69,70,1200000,3000,Norway,LCM,27,Left
214594,69,71,1100000,7000,Argentina,CDM,26,Right
232514,69,69,1100000,7000,Argentina,RDM,26,Right
190530,69,69,875000,8000,Madagascar,CB,27,Left
184643,69,69,825000,4000,United States,LB,28,Left
205892,69,73,1400000,4000,Ukraine,LS,24,Right
163396,69,69,1100000,27000,England,ST,29,Right
232004,69,73,1100000,2000,Colombia,CB,25,Right
238660,69,75,1200000,7000,Turkey,RB,24,Right
184900,69,69,250000,3000,Korea Republic,LCB,35,Right
193092,69,69,1100000,5000,New Zealand,LW,26,Right
194372,69,71,875000,7000,Turkey,GK,28,Right
213573,69,77,1200000,8000,Germany,GK,23,Left
223045,69,72,1100000,7000,Turkey,LB,26,Left
230981,69,72,1100000,11000,Brazil,CB,27,Left
235077,69,74,1400000,6000,Colombia,ST,23,Right
211270,69,72,1100000,10000,Montenegro,LCB,27,Right
222278,69,69,875000,7000,China PR,RB,27,Right
229702,69,78,1600000,14000,Germany,LW,22,Right
234054,69,73,0,0,Peru,GK,26,Right
241990,69,72,1300000,4000,Colombia,RCM,25,Right
189510,69,69,1000000,8000,Venezuela,RM,30,Left
212807,69,76,1500000,7000,United States,LM,23,Right
230727,69,80,1400000,2000,France,GK,21,Right
180808,69,69,700000,1000,Czech Republic,RCB,31,Right
182856,69,69,1000000,4000,France,RM,30,Left
192328,69,69,1100000,10000,Austria,RM,27,Right
203593,69,69,1000000,1000,South Africa,CM,29,Right
213321,69,70,1300000,8000,Australia,ST,26,Right
220489,69,71,1100000,2000,Italy,CB,26,Right
170569,69,69,850000,6000,Spain,ST,32,Right
203594,69,69,0,0,South Africa,CDM,33,Right
203850,69,71,1000000,8000,Austria,CB,27,Right
237642,69,83,2100000,8000,Italy,LB,21,Left
173130,69,69,975000,18000,Italy,CM,30,Right
238922,69,75,1400000,4000,Canada,CM,23,Left
241994,69,74,1400000,6000,Japan,CF,23,Right
216139,69,70,1000000,6000,Italy,RB,24,Right
157515,69,69,575000,5000,Mexico,LB,32,Left
162891,69,69,625000,13000,England,CM,33,Left
172620,69,69,775000,6000,Argentina,CB,30,Left
240716,69,78,1400000,7000,Uruguay,LB,20,Left
203853,69,70,1200000,8000,Austria,RM,25,Right
209485,69,71,1300000,6000,Germany,RCM,25,Right
211021,69,76,1100000,2000,Norway,GK,22,Right
213325,69,70,950000,11000,Uruguay,CDM,28,Right
228173,69,69,1100000,6000,Brazil,LM,27,Left
236621,69,74,1400000,5000,France,ST,24,Right
174669,69,69,700000,5000,Poland,CDM,31,Right
243533,69,79,0,0,Egypt,CB,23,Right
208462,69,73,1200000,3000,Netherlands,CB,24,Right
219470,69,69,800000,13000,Senegal,RCM,32,Right
221774,69,70,1200000,8000,Brazil,LS,27,Right
228174,69,84,2100000,21000,United States,CB,20,Right
232526,69,79,1500000,6000,Belgium,LB,20,Left
187982,69,69,700000,4000,Poland,RCB,31,Right
230991,69,69,1100000,4000,United States,LM,27,Right
193359,69,71,0,0,Venezuela,GK,28,Right
196688,69,69,0,0,Peru,LB,29,Right
229456,69,78,1400000,5000,Italy,RB,21,Right
235088,69,77,1300000,4000,Spain,RB,23,Right
236624,69,81,1900000,11000,Germany,RM,20,Right
189776,69,69,1100000,19000,Wales,RM,27,Right
223313,69,69,825000,7000,Turkey,CAM,29,Right
229201,69,69,1000000,3000,Argentina,RCM,29,Right
234833,69,83,1900000,6000,Germany,GK,20,Left
207954,69,71,1100000,7000,Germany,CB,26,Right
222546,69,74,1000000,4000,Germany,GK,24,Right
223826,69,69,850000,8000,China PR,CB,28,Right
228946,69,84,2300000,7000,Sweden,LM,19,Right
189267,69,69,600000,1000,Germany,GK,32,Right
200532,69,69,825000,7000,Belgium,LM,28,Left
214356,69,76,1200000,1000,Colombia,RCB,25,Right
230228,69,69,925000,12000,Brazil,CB,26,Right
198230,69,69,700000,5000,Spain,RCB,31,Right
212054,69,72,1100000,1000,Nigeria,LWB,26,Right
220246,69,70,0,0,South Africa,RCB,28,Right
157270,69,69,475000,5000,Spain,ST,35,Right
239446,69,76,1500000,4000,Portugal,RM,21,Right
183382,69,69,0,0,Cameroon,LCM,29,Right
197975,69,71,1100000,22000,Egypt,CDM,26,Right
200535,69,70,1200000,4000,Australia,LM,24,Right
210263,69,75,1400000,2000,Northern Ireland,LM,23,Right
215383,69,71,1100000,7000,Senegal,LB,24,Left
223575,69,70,1200000,4000,Brazil,CM,27,Left
227927,69,80,1600000,21000,England,RB,21,Right
169815,69,69,375000,6000,Argentina,ST,36,Right
196952,69,72,1100000,5000,England,LB,25,Left
223064,69,74,1200000,7000,Argentina,LCB,25,Right
241496,69,85,2200000,16000,United States,LM,18,Right
179800,69,69,800000,4000,Mexico,RB,29,Right
184664,69,69,600000,4000,France,CB,32,Right
146521,69,69,575000,5000,Spain,LB,32,Left
193369,69,69,575000,4000,Spain,RB,32,Right
214874,69,76,1500000,4000,Chile,RW,22,Right
230490,69,69,1100000,7000,Brazil,CAM,26,Right
241498,69,73,1400000,4000,Ecuador,LM,23,Right
191834,69,69,550000,17000,Saudi Arabia,RS,34,Right
199516,69,69,925000,7000,England,LM,31,Right
215388,69,69,825000,5000,France,RB,28,Right
167516,69,69,525000,5000,Serbia,CAM,34,Right
191068,69,70,1200000,3000,Italy,LS,27,Right
198749,69,69,1100000,10000,United States,CM,27,Right
202077,69,69,1100000,5000,United States,ST,28,Right
222557,69,77,1300000,3000,United States,LCB,21,Right
182621,69,69,425000,4000,Jamaica,RCB,33,Right
207454,69,69,1100000,4000,Argentina,LW,28,Right
227678,69,80,1600000,13000,England,RCB,20,Right
243806,69,74,1400000,7000,Algeria,ST,24,Right
189278,69,69,1000000,6000,England,CM,28,Right
207711,69,70,1200000,11000,Spain,LS,27,Left
233055,69,69,850000,5000,Japan,RCB,28,Right
243551,69,76,1500000,6000,Iran,RM,22,Left
184927,69,69,1000000,8000,Algeria,LW,30,Left
138336,69,69,525000,4000,Australia,CAM,34,Right
216416,69,77,1300000,7000,Germany,RCB,23,Right
224608,69,69,850000,8000,China PR,CM,28,Right
228961,69,74,1400000,6000,Argentina,LCM,23,Right
101473,69,69,140000,6000,Poland,GK,36,Right
237153,69,79,1700000,4000,Ghana,RW,21,Right
187489,69,69,825000,15000,Republic of Ireland,CDM,29,Right
214882,69,70,1000000,4000,Poland,RCB,26,Right
192354,69,69,1100000,6000,Mexico,LM,28,Right
203363,69,73,1100000,3000,Norway,LCB,25,Left
206435,69,69,0,0,Australia,ST,28,Right
165219,69,69,825000,6000,England,RCB,29,Right
173667,69,69,1000000,4000,Iceland,ST,30,Right
183395,69,69,800000,13000,Senegal,LB,29,Left
186979,69,69,825000,22000,Mexico,RB,28,Right
191843,69,69,600000,15000,Saudi Arabia,CDM,32,Right
192611,69,69,1000000,7000,Mali,CM,29,Right
200292,69,71,1100000,5000,England,LDM,26,Right
202084,69,70,1200000,2000,Slovenia,RM,25,Right
210532,69,69,825000,6000,Uruguay,LB,28,Left
213348,69,71,1000000,10000,Cameroon,LCB,28,Left
171364,69,69,700000,18000,United States,LB,31,Left
237156,69,81,1600000,20000,Senegal,RB,19,Right
177508,69,69,425000,8000,Germany,GK,34,Right
245348,69,73,1400000,12000,Brazil,LM,24,Right
205669,69,70,1000000,5000,Portugal,LB,26,Left
111206,69,69,230000,9000,Germany,RB,35,Right
223335,69,74,1200000,5000,Argentina,LB,25,Left
226407,69,69,425000,6000,Argentina,LCB,33,Right
228711,69,84,2300000,7000,Argentina,LM,21,Left
229991,69,79,1700000,11000,Spain,LCM,20,Right
169575,69,69,700000,19000,England,RB,31,Right
173415,69,69,650000,9000,Austria,GK,31,Right
195687,69,69,825000,5000,Spain,CDM,29,Right
210280,69,69,850000,5000,Germany,CB,28,Right
189544,69,72,1100000,3000,Norway,CB,27,Right
205929,69,71,1300000,9000,Denmark,LM,25,Right
9833,69,69,70000,3000,Netherlands,GK,37,Right
220522,69,70,1200000,9000,Colombia,RM,25,Left
231786,69,76,0,0,Slovenia,ST,24,Right
187498,69,69,1000000,11000,Austria,LM,29,Right
205163,69,74,1400000,5000,Wales,CM,24,Left
219755,69,69,1000000,10000,Serbia,LCM,28,Left
228203,69,69,0,0,Egypt,LM,27,Left
210028,69,69,850000,11000,Saudi Arabia,LDM,28,Right
213612,69,74,1400000,3000,Sweden,LW,23,Right
223596,69,77,1600000,15000,Bosnia Herzegovina,LS,23,Right
167532,69,69,750000,11000,Mexico,LB,30,Left
190572,69,72,1100000,17000,Belgium,LB,25,Left
193900,69,69,875000,18000,England,RB,27,Right
215149,69,69,700000,7000,Argentina,RB,31,Right
226157,69,76,1500000,9000,Spain,CM,23,Right
230253,69,69,775000,14000,Brazil,CDM,30,Right
235629,69,77,1200000,4000,Belgium,GK,21,Left
239981,69,88,2200000,4000,Germany,ST,18,Right
241005,69,82,2000000,5000,Uruguay,ST,19,Left
194925,69,72,1300000,8000,England,ST,26,Right
213102,69,70,1200000,15000,Brazil,LM,26,Right
214382,69,69,975000,2000,Colombia,CM,30,Right
164462,69,69,700000,4000,England,CB,31,Right
198511,69,72,875000,3000,Portugal,GK,27,Left
202095,69,70,1200000,1000,Belgium,RM,25,Right
216175,69,74,1000000,11000,Austria,GK,25,Right
218991,69,75,1400000,2000,Colombia,LM,24,Left
229487,69,78,1400000,10000,Germany,RB,22,Right
212592,69,70,1000000,4000,United States,RB,26,Right
220528,69,80,1800000,20000,Italy,LS,21,Right
233840,69,77,1300000,15000,Ivory Coast,CDM,20,Right
235888,69,78,1700000,21000,France,ST,20,Right
184176,69,70,1300000,8000,Belgium,LM,26,Right
210801,69,69,1100000,5000,Ghana,LW,27,Right
211057,69,72,1300000,5000,Spain,RM,25,Left
215665,69,69,875000,9000,Portugal,LB,27,Left
217201,69,69,1100000,13000,Argentina,ST,29,Right
223345,69,70,1200000,5000,Brazil,RW,25,Right
177521,69,69,700000,8000,Germany,CDM,31,Right
169586,69,69,1000000,15000,England,ST,30,Right
188274,69,69,850000,9000,Mali,ST,32,Right
199283,69,69,825000,14000,Albania,LB,28,Left
223603,69,77,1200000,7000,Germany,GK,23,Left
227443,69,69,900000,6000,Japan,CAM,31,Right
234867,69,83,2300000,20000,Australia,RM,19,Right
241779,69,75,1400000,15000,Morocco,LM,23,Right
225396,69,74,1200000,2000,Chile,CB,24,Right
225652,69,77,1600000,2000,Romania,ST,22,Right
205941,69,69,925000,7000,Argentina,LW,31,Right
235381,69,77,1600000,12000,France,RW,21,Left
193141,69,69,575000,9000,Argentina,RB,32,Right
199286,69,70,975000,9000,Ivory Coast,LDM,27,Right
211574,69,74,1400000,6000,Montenegro,CM,24,Right
213110,69,71,1300000,12000,Senegal,ST,26,Left
230774,69,81,1700000,5000,England,LCB,20,Left
234102,69,81,1500000,12000,Romania,GK,21,Right
169590,69,69,975000,24000,Republic of Ireland,CM,30,Right
177782,69,69,425000,8000,Turkey,LCM,33,Right
208247,69,74,1200000,9000,Austria,RCB,25,Right
233591,69,72,1100000,3000,Spain,LB,25,Left
188791,69,69,625000,6000,Argentina,LCM,33,Left
243576,69,82,1600000,5000,Spain,RWB,18,Right
204153,69,70,1000000,9000,Germany,CDM,27,Right
209529,69,74,1400000,3000,Sweden,CAM,23,Right
157305,69,69,425000,3000,Sweden,RCB,33,Right
188793,69,69,575000,5000,Spain,LB,32,Left
216698,69,69,1100000,6000,Argentina,LM,26,Left
201083,69,69,1100000,5000,Poland,RM,27,Right
207739,69,69,950000,5000,Japan,ST,31,Left
214907,69,76,1500000,12000,France,CAM,23,Right
225147,69,77,1300000,10000,Wales,RB,22,Right
172411,69,69,325000,5000,Spain,CB,34,Right
210556,69,73,1400000,13000,Portugal,LM,24,Right
211068,69,73,1400000,9000,Bosnia Herzegovina,ST,24,Right
227708,69,71,1000000,7000,Brazil,LCB,27,Left
234108,69,81,1800000,5000,Argentina,CAM,19,Right
208766,69,74,1400000,1000,Israel,CAM,24,Right
156542,69,69,925000,6000,Belgium,LM,31,Right
224126,69,71,1300000,7000,Brazil,ST,26,Left
226430,69,79,1600000,15000,Montenegro,LM,19,Right
226686,69,78,1400000,5000,Germany,CDM,21,Right
232062,69,69,875000,5000,Sweden,RWB,27,Right
214911,69,69,825000,8000,Chile,LB,28,Left
223359,69,72,1100000,1000,Serbia,RB,25,Right
229247,69,74,1400000,6000,Greece,CM,23,Right
210560,69,74,1200000,5000,Portugal,CB,24,Right
225664,69,69,1100000,4000,United States,RM,28,Right
242816,69,89,2100000,24000,Spain,CM,18,Right
198017,69,69,1000000,7000,France,RM,30,Right
205185,69,73,1100000,14000,Portugal,RCB,25,Right
207745,69,70,1000000,13000,Algeria,LB,26,Right
216449,69,76,1300000,3000,Portugal,CDM,23,Right
222337,69,70,1000000,4000,Korea Republic,LCB,27,Right
224385,69,69,1000000,4000,Japan,RF,29,Right
230273,69,69,1100000,13000,Brazil,CAM,26,Right
238977,69,69,1000000,8000,Germany,RS,30,Left
188289,69,69,1100000,5000,France,ST,28,Right
172418,69,69,950000,11000,Turkey,CAM,31,Right
205955,69,74,1400000,9000,Paraguay,ST,25,Left
150659,69,69,250000,2000,France,GK,35,Right
220035,69,72,1300000,7000,Nigeria,CAM,25,Right
184707,69,69,1100000,22000,England,ST,27,Right
214916,69,69,750000,6000,Chile,LB,30,Left
155524,69,69,775000,6000,England,CB,30,Right
226436,69,77,1300000,8000,Netherlands,RB,21,Right
242052,69,79,1700000,4000,Paraguay,RW,21,Left
183940,69,69,1000000,20000,Netherlands,RCM,29,Right
190852,69,69,1100000,24000,England,RM,27,Right
204677,69,73,1100000,4000,Spain,RDM,25,Right
236165,69,69,525000,10000,Brazil,LAM,34,Right
177285,69,69,600000,5000,France,CB,32,Right
214662,69,70,1200000,3000,Colombia,RW,25,Right
214918,69,69,1100000,1000,Uruguay,LM,27,Left
198024,69,70,1200000,4000,Norway,LW,26,Right
212104,69,73,1100000,4000,Mexico,RCM,24,Right
214408,69,77,1300000,9000,Chile,CB,24,Right
231560,69,69,1100000,3000,Chile,ST,29,Right
170632,69,69,600000,3000,Scotland,GK,32,Right
179592,69,69,825000,13000,Scotland,RM,32,Left
184456,69,69,800000,13000,United States,RB,29,Right
199305,69,69,825000,7000,Germany,CB,29,Right
200841,69,71,1000000,34000,England,RB,26,Right
202889,69,75,1200000,9000,Belgium,CDM,24,Right
214153,69,70,1200000,15000,Colombia,ST,27,Right
182409,69,69,1000000,8000,China PR,RM,29,Right
189065,69,69,750000,2000,Italy,LB,30,Left
198538,69,72,1100000,3000,Denmark,RCB,26,Right
212618,69,72,1300000,2000,Venezuela,RS,26,Right
214922,69,69,1200000,3000,Chile,ST,26,Right
235658,69,81,1600000,3000,Denmark,CB,19,Right
236170,69,69,1000000,13000,Brazil,CAM,30,Right
177802,69,69,1000000,8000,Switzerland,CAM,30,Right
199051,69,69,775000,4000,Portugal,RCB,30,Right
205963,69,70,1200000,4000,Uruguay,ST,27,Right
183691,69,69,700000,6000,Austria,CDM,31,Left
214668,69,69,1100000,5000,Argentina,LM,27,Left
229260,69,72,1300000,11000,Switzerland,LM,24,Right
169100,69,69,1000000,21000,Scotland,RW,30,Right
200845,69,70,1300000,2000,Republic of Ireland,ST,26,Right
227725,69,75,1200000,5000,Portugal,CB,25,Right
187789,69,69,1000000,7000,Brazil,CAM,30,Left
217998,69,77,1600000,5000,Colombia,ST,23,Right
168590,69,69,600000,3000,Germany,RCB,32,Right
176270,69,69,1000000,5000,Armenia,ST,30,Right
244622,69,78,1700000,10000,Spain,ST,20,Right
201359,69,71,1100000,3000,Ghana,LDM,26,Left
209039,69,75,1500000,4000,Sweden,RF,24,Left
215183,69,72,1300000,8000,Argentina,ST,26,Left
220815,69,78,1600000,9000,Colombia,CM,23,Right
231823,69,80,1600000,10000,Netherlands,CB,20,Left
198288,69,69,700000,4000,Iran,RB,31,Right
138384,69,69,475000,4000,Austria,ST,35,Left
213136,69,70,1000000,7000,France,LB,27,Left
165520,69,69,825000,12000,Argentina,CAM,32,Right
198033,69,69,1100000,4000,Portugal,LW,26,Left
213905,69,77,1600000,20000,England,ST,22,Right
214417,69,70,1200000,2000,Colombia,LM,26,Right
235409,69,69,1100000,6000,Algeria,ST,27,Left
